2313129649;40.85714;-8.393654;-0.1464969;0.7130916; 
2313129652;40.85719;-8.393735;-0.1464983;0.7130924; 
2313129655;40.85736;-8.394056;-0.1465039;0.7130955;Rodoviaria
2313129657;40.85672;-8.393353;-0.1464916;0.7130842; 
2313129660;40.85759;-8.394545;-0.1465124;0.7130995; 
2313129693;40.85753;-8.394373;-0.1465095;0.7130984; 
2313129697;40.8568;-8.393399;-0.1464925;0.7130856; 
2313129700;40.85724;-8.393796;-0.1464994;0.7130933; 
2313129702;40.85687;-8.393413;-0.1464927;0.7130869; 
2313129705;40.85691;-8.393421;-0.1464928;0.7130877;Estacionamento
2313129708;40.85729;-8.393901;-0.1465012;0.7130942;Salao de Jogos
2313134572;40.85367;-8.393182;-0.1464887;0.7130311; 
2313138948;40.85527;-8.396049;-0.1465387;0.7130591; 
2313138949;40.85506;-8.395848;-0.1465352;0.7130553; 
2313138950;40.85516;-8.395993;-0.1465377;0.713057; 
2313138951;40.85509;-8.395875;-0.1465357;0.7130558; 
2313138952;40.85499;-8.39573;-0.1465331;0.7130541;Oficina de Carros
2313138953;40.85502;-8.395783;-0.1465341;0.7130547; 
2313138954;40.85512;-8.395934;-0.1465367;0.7130564; 
2313144907;40.85565;-8.3975;-0.146564;0.7130656; 
2313144909;40.85615;-8.39813;-0.146575;0.7130743;Estacionamento
2313144911;40.85625;-8.39812;-0.1465748;0.7130762;Biblioteca
2313144913;40.85593;-8.397926;-0.1465715;0.7130706; 
2313144915;40.85607;-8.398117;-0.1465748;0.7130729; 
2313144917;40.85696;-8.398028;-0.1465732;0.7130886; 
2313144919;40.85645;-8.398018;-0.1465731;0.7130795; 
2604555688;40.8553;-8.401279;-0.14663;0.7130596; 
3528555580;40.85112;-8.396074;-0.1465391;0.7129865; 
3859911006;40.85401;-8.398899;-0.1465884;0.713037; 
3859911007;40.85564;-8.394943;-0.1465194;0.7130654;Estacionamento
3859911008;40.85566;-8.394752;-0.1465161;0.7130659;Estacionamento
3859911010;40.85572;-8.394862;-0.146518;0.7130668;Estacionamento
3859911011;40.85579;-8.394832;-0.1465175;0.7130679; 
3859911013;40.85579;-8.3947;-0.1465152;0.7130681; 
3870641827;40.86085;-8.387882;-0.1463962;0.7131563; 
3870643857;40.86042;-8.388812;-0.1464124;0.7131488; 
3870643858;40.86026;-8.389697;-0.1464278;0.7131461; 
4004286926;40.85763;-8.391934;-0.1464669;0.7131001; 
4004286927;40.85743;-8.393858;-0.1465005;0.7130967; 
4004286930;40.85703;-8.392862;-0.1464831;0.7130898;Estacionamento
4004286931;40.85705;-8.39271;-0.1464804;0.71309;Cafe
4004286933;40.85707;-8.392812;-0.1464822;0.7130905; 
4004286934;40.85743;-8.392634;-0.1464791;0.7130966; 
4004286939;40.85706;-8.392609;-0.1464787;0.7130903; 
